loan_amnt,term,int_rate,annual_inc,dti,home_ownership,grade
5500.0, 36 months,9.17,32000.0,12.68,MORTGAGE,B
25000.0, 60 months,18.99,75000.0,38.37,MORTGAGE,E
4800.0, 36 months,13.67,82000.0,28.42,RENT,C
15000.0, 36 months,9.8,65000.0,38.59,RENT,B
15000.0, 36 months,7.91,39000.0,19.05,MORTGAGE,A
6000.0, 36 months,6.99,55500.0,7.76,OWN,A
28800.0, 36 months,6.99,98000.0,9.22,MORTGAGE,A
15600.0, 36 months,14.85,73500.0,39.77,RENT,C
4800.0, 36 months,10.78,160000.0,23.3,MORTGAGE,B
8000.0, 36 months,16.59,39000.0,16.68,RENT,D
12000.0, 60 months,10.78,60000.0,4.36,MORTGAGE,B
17750.0, 60 months,9.17,47000.0,28.12,MORTGAGE,B
15000.0, 36 months,15.77,73000.0,20.88,MORTGAGE,D
5000.0, 36 months,13.44,25000.0,29.91,OWN,C
9650.0, 36 months,11.99,30000.0,28.52,RENT,C
20000.0, 36 months,13.99,53000.0,20.54,RENT,C
5000.0, 36 months,9.76,72000.0,24.6,RENT,B
9000.0, 36 months,11.22,35000.0,9.5,RENT,B
12000.0, 60 months,17.27,30000.0,12.2,MORTGAGE,D
15000.0, 36 months,14.85,60000.0,31.76,OWN,C
10000.0, 36 months,9.17,70000.0,13.46,RENT,B
16725.0, 60 months,21.48,58000.0,39.18,MORTGAGE,E
12000.0, 36 months,11.48,60000.0,16.44,RENT,B
6400.0, 36 months,9.17,53000.0,14.4,RENT,B
13600.0, 60 months,15.77,110000.0,7.46,RENT,D
7000.0, 36 months,11.48,40000.0,27.87,RENT,B
27500.0, 60 months,21.99,99000.0,37.6,MORTGAGE,F
17000.0, 36 months,11.48,68000.0,21.48,OWN,B
6000.0, 36 months,9.17,101947.0,8.13,MORTGAGE,B
20000.0, 36 months,7.91,117000.0,27.9,MORTGAGE,A
15000.0, 36 months,9.8,79500.0,34.23,RENT,B
4800.0, 36 months,11.48,90000.0,20.51,MORTGAGE,B
12000.0, 36 months,5.32,50000.0,7.54,OWN,A
6000.0, 36 months,9.8,85140.0,14.42,MORTGAGE,B
7000.0, 36 months,9.17,75000.0,6.64,RENT,B
7500.0, 36 months,5.32,60000.0,21.84,RENT,A
12000.0, 36 months,13.67,75000.0,20.3,RENT,C
5000.0, 36 months,11.99,30000.0,9.16,RENT,C
3000.0, 36 months,10.64,66000.0,8.29,MORTGAGE,B
7000.0, 36 months,10.64,95000.0,14.55,RENT,B
15000.0, 36 months,11.48,350000.0,9.09,MORTGAGE,B
10000.0, 36 months,11.99,118000.0,20.48,RENT,C
3275.0, 36 months,14.85,22056.0,25.46,RENT,C
8000.0, 36 months,9.76,72000.0,20.22,RENT,B
6600.0, 36 months,5.32,58000.0,24.79,RENT,A
10000.0, 36 months,10.78,39000.0,27.24,RENT,B
8000.0, 36 months,13.44,55000.0,36.18,MORTGAGE,C
10000.0, 36 months,12.88,39400.0,32.44,RENT,C
30000.0, 36 months,8.49,115000.0,13.54,RENT,B
18575.0, 36 months,17.27,46000.0,8.27,MORTGAGE,D
15000.0, 36 months,5.32,47000.0,22.06,RENT,A
20000.0, 36 months,5.32,162463.0,15.56,MORTGAGE,A
10000.0, 36 months,16.99,50000.0,24.89,RENT,D
35000.0, 36 months,7.91,78000.0,11.31,MORTGAGE,A
20000.0, 60 months,9.8,80000.0,16.8,RENT,B
5000.0, 36 months,14.48,50000.0,34.37,MORTGAGE,C
15000.0, 36 months,7.91,170000.0,7.24,OWN,A
21600.0, 36 months,11.99,60000.0,16.16,RENT,C
25000.0, 60 months,20.5,19800.0,83.64,MORTGAGE,E
11000.0, 60 months,9.17,87000.0,18.88,RENT,B
5000.0, 36 months,9.8,40000.0,38.64,RENT,B
21000.0, 60 months,9.8,82000.0,18.69,MORTGAGE,B
35000.0, 36 months,7.91,300000.0,11.79,OWN,A
20000.0, 36 months,9.8,100000.0,15.83,OWN,B
1500.0, 36 months,6.49,51000.0,23.81,MORTGAGE,A
12000.0, 36 months,8.38,110000.0,9.78,MORTGAGE,B
2800.0, 36 months,9.17,52000.0,3.76,RENT,B
35000.0, 60 months,11.99,170000.0,14.0,MORTGAGE,C
8400.0, 36 months,9.17,85000.0,26.77,RENT,B
15000.0, 36 months,9.8,125000.0,33.38,MORTGAGE,B
5725.0, 36 months,12.88,12468.0,22.96,OWN,C
12000.0, 60 months,11.99,101000.0,8.49,RENT,C
2525.0, 36 months,19.89,28750.0,37.91,MORTGAGE,E
16000.0, 36 months,5.32,115000.0,12.26,RENT,A
2400.0, 36 months,15.41,22000.0,17.02,OWN,D
2200.0, 36 months,9.8,40000.0,15.06,MORTGAGE,B
12000.0, 36 months,11.22,100000.0,22.21,RENT,B
30000.0, 36 months,6.99,202000.0,11.65,MORTGAGE,A
15375.0, 60 months,18.49,89450.55,8.21,RENT,D
20000.0, 36 months,8.38,73000.0,34.95,MORTGAGE,B
1000.0, 36 months,11.48,41000.0,32.87,RENT,B
20000.0, 36 months,14.85,110000.0,12.45,RENT,C
35000.0, 36 months,12.59,133000.0,16.57,OWN,C
8000.0, 36 months,8.49,65000.0,19.33,MORTGAGE,B
5000.0, 36 months,8.49,70000.0,18.86,MORTGAGE,B
10000.0, 36 months,9.8,50000.0,27.44,RENT,B
9200.0, 36 months,17.57,28000.0,31.5,RENT,D
7200.0, 36 months,11.48,50000.0,29.04,RENT,B
10800.0, 60 months,11.99,36000.0,31.53,RENT,C
15200.0, 36 months,12.88,72000.0,28.13,OWN,C
12000.0, 36 months,12.88,48000.0,12.43,RENT,C
12325.0, 60 months,15.41,39700.0,31.32,OWN,D
15000.0, 36 months,5.32,99000.0,2.08,OWN,A
3200.0, 36 months,11.99,62000.0,9.27,OWN,C
28000.0, 60 months,8.49,60000.0,18.59,MORTGAGE,B
34750.0, 60 months,18.49,79000.0,38.74,OWN,D
4500.0, 36 months,12.88,30000.0,25.92,OWN,C
21000.0, 60 months,19.48,120000.0,24.44,RENT,E
14400.0, 36 months,10.64,70000.0,16.89,RENT,B
15000.0, 36 months,5.32,82000.0,29.05,RENT,A
6400.0, 36 months,13.44,54000.0,27.44,RENT,C
1000.0, 36 months,6.24,136000.0,16.78,MORTGAGE,A
24000.0, 60 months,18.49,105000.0,26.14,RENT,D
1400.0, 36 months,12.88,93000.0,10.11,MORTGAGE,C
10000.0, 36 months,9.17,81000.0,13.97,MORTGAGE,B
25600.0, 36 months,13.99,108000.0,33.27,RENT,C
24000.0, 36 months,7.49,48000.0,16.58,MORTGAGE,A
16000.0, 36 months,7.91,117000.0,12.0,RENT,A
8000.0, 36 months,11.99,70000.0,20.16,MORTGAGE,C
16000.0, 36 months,9.76,86000.0,17.09,MORTGAGE,B
4600.0, 36 months,12.59,96000.0,7.45,RENT,C
15000.0, 36 months,7.89,108500.0,5.11,RENT,A
30000.0, 60 months,9.17,150000.0,17.27,RENT,B
18000.0, 60 months,11.99,75000.0,23.96,MORTGAGE,C
10000.0, 36 months,12.59,80000.0,20.03,RENT,C
16000.0, 36 months,5.32,185000.0,29.57,RENT,A
10000.0, 36 months,9.8,54500.0,24.1,OWN,B
7200.0, 36 months,17.27,22000.0,38.63,RENT,D
8000.0, 36 months,12.59,35000.0,20.34,RENT,C
14750.0, 60 months,19.99,65000.0,25.74,RENT,E
20000.0, 36 months,5.32,60000.0,9.5,OWN,A
15000.0, 36 months,6.99,76650.0,25.46,MORTGAGE,A
5900.0, 36 months,9.17,25000.0,25.83,RENT,B
12000.0, 60 months,12.88,75000.0,17.01,RENT,C
24000.0, 60 months,7.89,82000.0,10.88,OWN,A
2000.0, 36 months,7.49,58000.0,16.88,RENT,A
7200.0, 36 months,12.88,22140.0,20.76,RENT,C
9000.0, 36 months,6.99,85000.0,18.57,RENT,A
3000.0, 36 months,11.99,25000.0,18.92,RENT,C
9150.0, 36 months,17.27,26000.0,10.62,MORTGAGE,D
35000.0, 36 months,14.85,89000.0,26.21,MORTGAGE,C
35000.0, 36 months,12.59,78000.0,20.63,RENT,C
11000.0, 36 months,9.17,175000.0,16.83,RENT,B
35000.0, 36 months,17.27,80000.0,15.77,MORTGAGE,D
15000.0, 60 months,16.55,54000.0,23.87,MORTGAGE,D
10000.0, 36 months,9.17,50000.0,30.71,RENT,B
24000.0, 36 months,5.32,108000.0,9.44,MORTGAGE,A
12000.0, 36 months,14.85,39500.0,21.76,OWN,C
27500.0, 60 months,10.64,55000.0,21.69,MORTGAGE,B
20000.0, 36 months,9.17,125000.0,21.53,MORTGAGE,B
14000.0, 36 months,13.18,131016.44,7.18,RENT,C
20000.0, 36 months,13.44,50000.0,31.66,MORTGAGE,C
35000.0, 36 months,13.44,130000.0,20.64,RENT,C
28000.0, 60 months,16.59,95660.0,32.71,MORTGAGE,D
20000.0, 36 months,14.85,90000.0,18.01,RENT,C
6000.0, 36 months,11.99,35000.0,31.42,RENT,C
15000.0, 60 months,14.85,130000.0,12.75,RENT,C
13925.0, 36 months,19.89,80000.0,21.77,MORTGAGE,E
6000.0, 36 months,9.17,20000.0,16.99,RENT,B
9600.0, 36 months,11.99,45000.0,37.81,RENT,C
30000.0, 36 months,19.89,110000.0,32.28,OWN,E
16000.0, 36 months,9.17,70000.0,8.71,RENT,B
15000.0, 36 months,6.89,122000.0,9.71,OWN,A
5600.0, 36 months,10.78,39600.0,12.52,MORTGAGE,B
24000.0, 60 months,19.48,105000.0,27.33,MORTGAGE,E
15000.0, 36 months,7.91,90000.0,9.39,OWN,A
30000.0, 36 months,17.97,79000.0,21.89,MORTGAGE,D
25000.0, 60 months,11.99,185000.0,17.36,OWN,C
1500.0, 36 months,7.91,70000.0,0.96,MORTGAGE,A
6500.0, 36 months,13.99,45000.0,14.99,RENT,C
12000.0, 36 months,9.8,50000.0,26.62,OWN,B
5000.0, 36 months,6.99,30000.0,27.84,RENT,A
15000.0, 36 months,10.78,95000.0,25.21,MORTGAGE,B
2400.0, 36 months,19.89,52000.0,12.99,MORTGAGE,E
19200.0, 36 months,14.48,115000.0,24.11,RENT,C
5000.0, 36 months,9.8,28000.0,20.75,RENT,B
24000.0, 36 months,6.49,145000.0,18.4,MORTGAGE,A
14250.0, 36 months,14.48,45000.0,29.92,RENT,C
10000.0, 36 months,7.49,175000.0,9.82,RENT,A
12000.0, 36 months,11.99,35000.0,20.82,OWN,C
12000.0, 36 months,7.26,35000.0,24.79,RENT,A
22000.0, 36 months,8.49,93000.0,25.52,OWN,B
6025.0, 36 months,11.99,25000.0,6.82,RENT,C
16000.0, 36 months,7.89,38900.0,24.45,MORTGAGE,A
35000.0, 36 months,7.49,296000.0,16.24,OWN,A
20000.0, 36 months,12.59,60000.0,38.72,RENT,C
12000.0, 36 months,10.78,136000.0,15.11,RENT,B
7500.0, 36 months,6.99,37000.0,33.77,RENT,A
6000.0, 36 months,11.48,29500.0,13.89,MORTGAGE,B
20000.0, 60 months,12.88,56000.0,14.06,RENT,C
12800.0, 60 months,13.99,40000.0,8.58,OWN,C
12000.0, 36 months,14.85,30000.0,18.0,RENT,C
8500.0, 36 months,7.49,36000.0,30.03,MORTGAGE,A
33575.0, 60 months,20.99,105000.0,18.26,RENT,E
20000.0, 60 months,22.45,80000.0,9.05,RENT,F
8000.0, 36 months,11.22,60000.0,13.9,MORTGAGE,B
25000.0, 36 months,13.44,176000.0,15.91,MORTGAGE,C
16200.0, 60 months,13.99,65000.0,21.94,MORTGAGE,C
12000.0, 60 months,14.48,87000.0,32.57,MORTGAGE,C
10000.0, 36 months,16.55,70000.0,21.93,MORTGAGE,D
9600.0, 36 months,11.48,80000.0,12.03,RENT,B
9600.0, 36 months,5.32,250000.0,13.52,MORTGAGE,A
15875.0, 36 months,18.99,35100.0,20.1,RENT,E
20000.0, 36 months,12.88,85198.0,20.0,RENT,C
8000.0, 36 months,10.64,29088.0,16.21,OWN,B
9100.0, 36 months,7.49,68000.0,19.31,OWN,A
15000.0, 60 months,13.67,44800.0,28.85,RENT,C
30000.0, 36 months,8.49,118000.0,18.68,MORTGAGE,B
28000.0, 60 months,12.88,96000.0,31.0,MORTGAGE,C
14000.0, 60 months,19.89,52000.0,10.44,RENT,E
12500.0, 36 months,5.32,150000.0,14.38,MORTGAGE,A
15000.0, 36 months,12.59,51000.0,20.61,RENT,C
10000.0, 36 months,10.78,55000.0,15.75,MORTGAGE,B
18000.0, 36 months,11.99,48000.0,20.68,RENT,C
4600.0, 36 months,11.99,14688.0,14.79,RENT,C
5000.0, 36 months,6.99,90000.0,8.59,RENT,A
9000.0, 36 months,7.91,90000.0,9.28,MORTGAGE,A
10000.0, 60 months,14.85,45000.0,26.76,MORTGAGE,C
4200.0, 36 months,14.85,14000.0,13.72,RENT,C
24000.0, 60 months,12.88,130000.0,18.96,MORTGAGE,C
18000.0, 60 months,13.99,85000.0,6.72,MORTGAGE,C
3000.0, 36 months,14.85,42000.0,32.6,MORTGAGE,C
2000.0, 36 months,12.88,46000.0,18.37,RENT,C
5000.0, 36 months,17.57,52000.0,15.09,MORTGAGE,D
21000.0, 36 months,9.17,150000.0,13.09,MORTGAGE,B
18000.0, 36 months,11.48,86000.0,31.23,RENT,B
10000.0, 36 months,8.49,59600.0,3.34,MORTGAGE,B
6775.0, 36 months,11.99,170000.0,2.49,MORTGAGE,C
35000.0, 36 months,9.17,111000.0,29.77,RENT,B
3000.0, 36 months,8.38,41000.0,10.66,MORTGAGE,B
15925.0, 60 months,19.99,84840.0,31.5,MORTGAGE,E
20000.0, 36 months,5.32,240000.0,21.08,MORTGAGE,A
10000.0, 36 months,6.99,150000.0,6.54,MORTGAGE,A
31800.0, 60 months,16.59,65000.0,24.15,MORTGAGE,D
4700.0, 36 months,13.99,88000.0,14.21,MORTGAGE,C
16000.0, 36 months,7.26,270000.0,5.55,RENT,A
21600.0, 60 months,18.49,48000.0,33.25,OWN,D
25000.0, 36 months,17.97,70560.0,28.61,MORTGAGE,D
6525.0, 36 months,15.77,30000.0,8.44,RENT,D
6000.0, 36 months,7.49,110000.0,18.8,MORTGAGE,A
30000.0, 60 months,13.99,144000.0,15.14,RENT,C
30000.0, 36 months,11.99,105000.0,19.76,RENT,C
16000.0, 36 months,8.49,35000.0,24.49,RENT,B
12000.0, 36 months,5.32,107000.0,21.61,MORTGAGE,A
20000.0, 36 months,11.48,90000.0,16.08,RENT,B
8000.0, 36 months,7.91,64000.0,27.75,RENT,A
9000.0, 36 months,11.99,89000.0,23.95,MORTGAGE,C
20000.0, 60 months,15.77,63000.0,25.39,MORTGAGE,D
20950.0, 36 months,11.99,90000.0,33.37,MORTGAGE,C
20000.0, 60 months,15.77,60000.0,9.92,RENT,D
8500.0, 36 months,9.17,120000.0,7.99,RENT,B
13000.0, 60 months,13.99,115000.0,9.9,RENT,C
11200.0, 36 months,18.2,35000.0,24.52,RENT,E
12000.0, 36 months,9.17,50000.0,33.94,RENT,B
11000.0, 36 months,11.22,45000.0,23.6,RENT,B
10000.0, 60 months,10.64,31000.0,23.62,RENT,B
18200.0, 36 months,9.76,70000.0,28.1,MORTGAGE,B
20000.0, 36 months,13.99,75000.0,6.68,RENT,C
6600.0, 36 months,17.97,45000.0,32.56,RENT,D
35000.0, 36 months,13.44,108000.0,14.62,MORTGAGE,C
16500.0, 36 months,19.48,57000.0,34.36,MORTGAGE,E
4925.0, 36 months,23.99,71200.0,17.79,RENT,F
8000.0, 36 months,9.8,95000.0,9.46,MORTGAGE,B
8375.0, 36 months,13.99,32000.0,7.5,OWN,C
35000.0, 60 months,13.67,72000.0,36.98,RENT,C
16550.0, 36 months,19.48,46000.0,21.84,RENT,E
10000.0, 36 months,6.49,62400.0,19.75,RENT,A
9000.0, 36 months,11.48,128000.0,17.72,OWN,B
2400.0, 36 months,13.44,33000.0,32.47,RENT,C
3600.0, 36 months,9.8,30000.0,11.08,RENT,B
10825.0, 36 months,18.99,36000.0,15.9,RENT,E
10000.0, 36 months,11.48,85000.0,22.91,RENT,B
8175.0, 36 months,16.59,63000.0,19.9,RENT,D
15000.0, 60 months,13.18,110403.0,23.58,MORTGAGE,C
10250.0, 36 months,16.59,57000.0,29.03,MORTGAGE,D
20000.0, 36 months,5.32,120000.0,16.56,MORTGAGE,A
19000.0, 60 months,9.17,135000.0,14.04,MORTGAGE,B
16000.0, 36 months,6.99,60000.0,26.94,MORTGAGE,A
32500.0, 36 months,11.99,95700.0,33.33,MORTGAGE,C
12000.0, 36 months,9.17,105000.0,16.86,MORTGAGE,B
10000.0, 36 months,11.99,30000.0,6.72,RENT,C
8000.0, 36 months,5.32,45000.0,18.16,RENT,A
9175.0, 36 months,13.67,65000.0,23.91,RENT,C
5000.0, 36 months,5.32,370000.0,9.8,OWN,A
8000.0, 36 months,13.99,31000.0,12.54,RENT,C
35000.0, 36 months,13.99,115000.0,18.67,RENT,C
9000.0, 36 months,6.99,75000.0,19.7,MORTGAGE,A
6000.0, 36 months,19.48,28000.0,19.59,RENT,E
15000.0, 36 months,5.32,85000.0,13.56,MORTGAGE,A
24000.0, 36 months,5.32,158000.0,8.65,MORTGAGE,A
20000.0, 60 months,18.99,52000.0,26.93,OWN,E
12000.0, 36 months,11.48,135000.0,25.05,RENT,B
22500.0, 36 months,13.18,110000.0,15.06,RENT,C
24000.0, 36 months,16.55,120000.0,9.59,RENT,D
35000.0, 36 months,7.89,200000.0,20.48,MORTGAGE,A
12000.0, 36 months,7.49,67000.0,9.92,RENT,A
9425.0, 36 months,18.99,74796.8,23.15,RENT,E
28000.0, 60 months,19.48,87500.0,21.03,MORTGAGE,E
21000.0, 36 months,7.91,75000.0,38.98,MORTGAGE,A
12600.0, 36 months,10.78,85700.0,15.88,RENT,B
15000.0, 36 months,10.78,60000.0,10.74,RENT,B
20000.0, 36 months,9.76,85000.0,20.29,RENT,B
35000.0, 36 months,14.85,155000.0,20.02,MORTGAGE,C
10800.0, 36 months,10.78,100000.0,13.48,RENT,B
15000.0, 36 months,6.49,180000.0,4.47,MORTGAGE,A
21000.0, 36 months,10.78,80000.0,12.04,RENT,B
15000.0, 36 months,11.99,42400.0,31.44,RENT,C
23000.0, 60 months,8.38,71000.0,29.83,MORTGAGE,B
7200.0, 36 months,11.99,26000.0,34.86,RENT,C
14000.0, 36 months,6.49,95000.0,15.56,MORTGAGE,A
1000.0, 36 months,16.59,21600.0,37.44,RENT,D
15850.0, 60 months,23.13,45000.0,34.85,OWN,F
10000.0, 36 months,12.59,80000.0,2.43,RENT,C
18000.0, 36 months,9.17,80000.0,6.47,MORTGAGE,B
5400.0, 36 months,13.99,46000.0,24.94,RENT,C
4200.0, 36 months,17.27,106000.0,5.19,RENT,D
20000.0, 36 months,11.48,67400.0,16.45,RENT,B
15000.0, 60 months,13.99,70000.0,4.32,OWN,C
4200.0, 36 months,13.44,80000.0,20.54,RENT,C
1800.0, 36 months,19.48,20832.0,32.09,RENT,E
2500.0, 36 months,8.49,51500.0,15.08,MORTGAGE,B
28500.0, 60 months,18.49,71200.0,12.44,MORTGAGE,E
5000.0, 36 months,6.99,32000.0,17.75,RENT,A
21425.0, 36 months,18.99,67000.0,6.66,OWN,E
35000.0, 36 months,12.88,240000.0,4.3,MORTGAGE,C
8650.0, 36 months,5.32,100000.0,7.28,MORTGAGE,A
24000.0, 60 months,19.89,134000.0,10.85,MORTGAGE,E
6650.0, 36 months,16.55,81000.0,11.45,RENT,D
15000.0, 36 months,7.49,55000.0,24.9,RENT,A
9800.0, 36 months,13.67,35000.0,35.08,RENT,C
28600.0, 36 months,15.41,65000.0,17.3,OWN,D
28000.0, 36 months,5.32,116000.0,29.45,MORTGAGE,A
5000.0, 36 months,14.85,53000.0,30.1,OWN,C
2100.0, 36 months,10.78,28000.0,21.13,MORTGAGE,B
5000.0, 36 months,6.89,105565.0,8.58,OWN,A
24000.0, 36 months,14.85,66000.0,6.02,RENT,C
35000.0, 36 months,12.88,150000.0,12.37,MORTGAGE,C
6000.0, 36 months,9.8,80000.0,13.58,RENT,B
15000.0, 36 months,9.8,50000.0,36.95,RENT,B
10000.0, 36 months,9.8,50000.0,22.9,MORTGAGE,B
10000.0, 36 months,12.88,27000.0,24.67,RENT,C
6000.0, 36 months,11.99,108000.0,14.58,RENT,C
5600.0, 36 months,12.88,38000.0,30.98,RENT,C
15825.0, 36 months,16.55,35000.0,5.93,RENT,D
30000.0, 36 months,12.88,95000.0,34.7,MORTGAGE,C
6000.0, 36 months,11.22,42000.0,13.09,RENT,B
6000.0, 36 months,11.48,70000.0,23.98,OWN,B
2400.0, 36 months,15.77,24000.0,37.6,RENT,D
6000.0, 36 months,5.32,42000.0,16.11,MORTGAGE,A
12000.0, 36 months,9.8,46000.0,27.42,RENT,B
20000.0, 36 months,9.17,100000.0,11.52,MORTGAGE,B
35000.0, 36 months,11.48,73485.0,26.1,MORTGAGE,B
8000.0, 36 months,13.44,74000.0,6.88,MORTGAGE,C
12000.0, 36 months,9.8,55000.0,9.46,RENT,B
24000.0, 36 months,6.89,98000.0,28.09,MORTGAGE,A
14000.0, 36 months,11.99,57400.0,10.64,RENT,C
14825.0, 36 months,10.78,71000.0,30.57,MORTGAGE,B
16000.0, 60 months,18.99,85000.0,10.12,MORTGAGE,E
4600.0, 36 months,17.57,100000.0,20.7,MORTGAGE,D
12000.0, 36 months,5.32,75000.0,25.95,MORTGAGE,A
10000.0, 60 months,16.55,65500.0,17.99,OWN,D
7200.0, 36 months,10.78,102000.0,17.08,MORTGAGE,B
12600.0, 36 months,7.91,73000.0,21.58,RENT,A
11000.0, 36 months,13.99,65000.0,21.88,RENT,C
3000.0, 36 months,17.27,85000.0,4.64,MORTGAGE,D
16500.0, 36 months,8.49,55000.0,15.54,RENT,B
35000.0, 36 months,18.49,170000.0,16.04,OWN,D
15000.0, 60 months,10.64,75000.0,36.96,OWN,B
11000.0, 36 months,10.78,39000.0,12.74,RENT,B
4475.0, 36 months,16.59,114000.0,8.36,RENT,D
30225.0, 36 months,15.41,250000.0,29.49,MORTGAGE,D
24000.0, 36 months,7.91,98000.0,39.02,MORTGAGE,A
1000.0, 36 months,14.85,12000.0,3.4,RENT,C
8000.0, 36 months,6.49,128000.0,24.73,MORTGAGE,A
20000.0, 60 months,11.99,82000.0,22.44,MORTGAGE,C
16000.0, 36 months,9.76,95000.0,18.6,RENT,B
14000.0, 36 months,7.89,95000.0,29.93,RENT,A
28000.0, 60 months,7.89,97000.0,16.73,MORTGAGE,A
13000.0, 60 months,13.99,48000.0,29.2,MORTGAGE,C
5600.0, 36 months,13.44,54000.0,13.84,RENT,C
6500.0, 36 months,10.78,35000.0,12.14,MORTGAGE,B
3250.0, 36 months,19.48,12000.0,28.4,RENT,E
8000.0, 36 months,13.99,60000.0,33.28,RENT,C
30000.0, 36 months,7.49,140000.0,15.16,MORTGAGE,A
5000.0, 36 months,12.88,60000.0,30.24,MORTGAGE,C
7200.0, 36 months,12.59,48000.0,12.38,RENT,C
3600.0, 36 months,10.78,39000.0,9.48,MORTGAGE,B
10000.0, 36 months,9.8,120000.0,9.42,MORTGAGE,B
4000.0, 36 months,10.78,51000.0,20.75,RENT,B
30000.0, 36 months,13.44,350000.0,14.13,MORTGAGE,C
30000.0, 36 months,12.88,120000.0,18.72,RENT,C
14000.0, 60 months,17.57,52000.0,13.27,RENT,D
16000.0, 36 months,10.78,98000.0,6.97,RENT,B
16000.0, 60 months,17.86,74000.0,26.35,RENT,D
24000.0, 60 months,9.17,123000.0,22.85,MORTGAGE,B
8950.0, 36 months,8.49,48000.0,8.06,MORTGAGE,B
7000.0, 36 months,9.17,35000.0,16.15,RENT,B
14000.0, 60 months,16.59,50000.0,31.11,RENT,D
9000.0, 36 months,12.59,26000.0,32.13,OWN,C
10400.0, 60 months,15.77,55000.0,11.35,RENT,D
14500.0, 36 months,7.26,100000.0,6.29,MORTGAGE,A
10000.0, 60 months,22.45,37000.0,32.47,RENT,F
16900.0, 60 months,17.57,47000.0,23.19,MORTGAGE,D
7000.0, 36 months,10.64,34500.0,20.87,RENT,B
1600.0, 36 months,13.67,28000.0,11.53,MORTGAGE,C
6000.0, 36 months,13.18,50000.0,21.63,OWN,C
20000.0, 36 months,6.99,145000.0,9.89,OWN,A
3400.0, 36 months,9.8,45000.0,15.09,MORTGAGE,B
13500.0, 36 months,10.78,42000.0,11.8,MORTGAGE,B
10000.0, 36 months,11.48,65000.0,28.82,MORTGAGE,B
26400.0, 60 months,10.78,146000.0,9.45,MORTGAGE,B
10000.0, 36 months,14.48,80000.0,17.93,MORTGAGE,C
6000.0, 36 months,10.78,50000.0,25.58,OWN,B
3750.0, 36 months,10.78,30000.0,8.96,RENT,B
8000.0, 36 months,11.99,23200.0,33.78,OWN,C
18000.0, 60 months,18.99,57000.0,13.66,RENT,E
15000.0, 36 months,11.48,95000.0,17.47,MORTGAGE,B
26400.0, 36 months,17.97,67000.0,21.33,RENT,D
26500.0, 60 months,13.44,53000.0,25.84,RENT,C
35000.0, 36 months,12.88,98000.0,18.93,RENT,C
15350.0, 36 months,18.99,61000.0,19.83,RENT,E
35000.0, 60 months,17.27,110000.0,15.09,RENT,D
6000.0, 36 months,13.18,80000.0,20.27,MORTGAGE,C
14400.0, 60 months,11.99,125000.0,21.86,MORTGAGE,C
34300.0, 36 months,15.77,78000.0,14.48,OWN,D
16000.0, 36 months,8.49,65800.0,18.62,RENT,B
25000.0, 36 months,7.49,103000.0,15.29,MORTGAGE,A
10000.0, 36 months,8.49,45000.0,31.8,RENT,B
28000.0, 60 months,15.77,95000.0,8.59,MORTGAGE,D
4800.0, 36 months,9.17,78000.0,33.03,MORTGAGE,B
5000.0, 36 months,6.89,41000.0,16.06,MORTGAGE,A
35000.0, 36 months,16.59,90000.0,27.43,RENT,D
5000.0, 36 months,8.49,36500.0,5.85,RENT,B
20000.0, 36 months,11.99,72000.0,17.33,OWN,C
8000.0, 36 months,7.91,40000.0,21.45,MORTGAGE,A
20000.0, 36 months,8.49,60000.0,34.56,MORTGAGE,B
4200.0, 36 months,8.49,58500.0,12.78,MORTGAGE,B
20250.0, 60 months,17.86,103000.0,10.82,RENT,D
10000.0, 36 months,13.44,55000.0,2.23,MORTGAGE,C
12000.0, 36 months,16.59,52000.0,23.33,RENT,D
10000.0, 36 months,7.49,85000.0,39.7,MORTGAGE,A
7375.0, 36 months,19.48,60000.0,16.08,RENT,E
30000.0, 60 months,13.67,80000.0,21.11,RENT,C
8000.0, 36 months,15.77,65899.0,21.74,RENT,D
13000.0, 36 months,7.91,70000.0,26.32,RENT,A
18000.0, 60 months,10.78,38000.0,30.92,MORTGAGE,B
16925.0, 60 months,21.48,47000.0,22.09,RENT,E
35000.0, 36 months,9.17,105000.0,25.07,RENT,B
26000.0, 36 months,5.32,181000.0,10.0,MORTGAGE,A
12000.0, 36 months,6.49,88000.0,19.91,MORTGAGE,A
17100.0, 36 months,16.59,72000.0,23.63,RENT,D
16000.0, 36 months,12.88,54000.0,16.31,RENT,C
7000.0, 36 months,11.99,52000.0,11.43,RENT,C
30000.0, 36 months,11.99,102900.0,21.61,MORTGAGE,C
10650.0, 36 months,14.48,37000.0,9.73,MORTGAGE,C
16800.0, 60 months,22.45,50000.0,20.51,MORTGAGE,F
10000.0, 36 months,11.22,41000.0,9.19,RENT,B
12000.0, 60 months,25.09,104000.0,23.2,MORTGAGE,F
22400.0, 60 months,14.85,70000.0,18.69,RENT,C
5000.0, 36 months,7.89,32000.0,27.64,OWN,A
28000.0, 36 months,7.91,225000.0,12.13,MORTGAGE,A
30000.0, 36 months,12.88,85000.0,35.0,OWN,C
10000.0, 60 months,17.97,55000.0,35.7,MORTGAGE,D
1000.0, 36 months,14.85,9000.0,28.46,RENT,C
22775.0, 60 months,15.77,65000.0,12.76,MORTGAGE,D
7800.0, 36 months,11.99,31722.0,34.01,RENT,C
